m1,m2,th,v0,lHS,lS,mu3,Tc,xi_c,status,error_msg
125.2,45.0,0.0,246.22,3.290344562312671e-05,0.3174649516661702,0.0,158.85099306094062,0.15093582103894204,success,
125.2,45.0,0.0,246.22,3.290344562312671e-05,0.3740090423500154,0.0,158.85099738294247,0.15092036167582398,success,
125.2,45.0,0.0,246.22,3.290344562312671e-05,0.44062427372036056,0.0,158.85100222747695,0.15103578381478833,success,
125.2,45.0,0.0,246.22,3.290344562312671e-05,0.5191044295926422,0.0,158.8510075437907,0.15093744451189467,success,
125.2,45.0,0.0,246.22,3.290344562312671e-05,0.6115627869238082,0.0,158.85101344181157,0.15095314780312893,success,
125.2,45.0,0.0,246.22,3.290344562312671e-05,0.7204890211465004,0.0,158.85101991933902,0.15093549954476604,success,
125.2,45.0,0.0,246.22,3.290344562312671e-05,0.8488162469854712,0.0,158.8510269974813,0.15090764152711872,success,
125.2,45.0,0.0,246.22,3.290344562312671e-05,1.0,0.0,158.85103468664173,0.15094773615391757,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.008617637212173885,0.0,158.8508694122156,0.15093825927978327,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.010152703826509646,0.0,158.8508696777392,0.15094465875442709,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.01196121308555542,0.0,158.85086999138173,0.15092600497207115,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.014091873546482425,0.0,158.85087035094566,0.15093620642414884,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.016602070260738115,0.0,158.85087079364914,0.1508822208197037,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.019559410324916423,0.0,158.85087134890588,0.15107855835028663,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.02304354374184164,0.0,158.850871884104,0.1509522927502008,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.027148308633094653,0.0,158.85087257728972,0.15090908445054635,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.03198425857996346,0.0,158.85087338516152,0.15092902028325858,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.03768164016166021,0.0,158.85087433003469,0.1509358969895169,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.044393900884804126,0.0,158.8508754333297,0.1509297993534431,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.052301821983190964,0.0,158.85087671538554,0.15092642751411703,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.061618387396493564,0.0,158.85087820857635,0.15095804431420362,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.07259452006403526,0.0,158.8508799394703,0.15092477307041835,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.08552584002916483,0.0,158.85088194200594,0.15090621360874584,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.10076062637017319,0.0,158.85088425459065,0.15092580006846354,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.11870919739633667,0.0,158.85088692108917,0.15099079608805363,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.13985496174579012,0.0,158.85088996881268,0.15093039668730415,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.1647674380243095,0.0,158.850893462841,0.15097198190708774,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.19411759364277156,0.0,158.85089743971076,0.15096447393063067,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.22869591597400896,0.0,158.85090195145364,0.15094245820572486,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.26943370253929866,0.0,158.8509070513702,0.15094967518047941,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.317428143632812,0.0,158.8509127913944,0.150934394925454,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.37397187293403505,0.0,158.85091926373,0.15080166173867826,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.4405877819944302,0.0,158.85092639064248,0.15088893430467992,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.5190700362564753,0.0,158.8509343325802,0.1509248885651379,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.6115323972890032,0.0,158.8509431081882,0.15091663446147788,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.7204651527009999,0.0,158.8509527409664,0.1509293652248359,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,0.8488021870265179,0.0,158.85096346211222,0.15120572956795342,success,
125.2,45.0,0.0,246.22,4.893900918477499e-05,1.0,0.0,158.8509747038177,0.15097438489038137,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.008611480504533638,0.0,158.85072887105434,0.1509263873309416,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.010145700450802585,0.0,158.85072926631238,0.15093192020409343,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.011953256769637238,0.0,158.85072972775657,0.15094938092573304,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.014082847024088494,0.0,158.85073027626237,0.1509447889388917,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.016591844727007986,0.0,158.85073091746156,0.15091133381440427,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.01954784504683353,0.0,158.85073166716626,0.1509526726398099,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.023030485896062384,0.0,158.85073254540862,0.15091532871004745,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.027133593464546413,0.0,158.85073357440172,0.15092301762505514,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.03196771000064538,0.0,158.85073477820796,0.15093069963952624,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.03766307194145345,0.0,158.85073995920362,0.14973324919060704,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.04437311862621566,0.0,158.8507378241361,0.15094696609168573,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.052278626121547926,0.0,158.8507397352438,0.15090233450581372,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.061592577528276356,0.0,158.85074195663032,0.15089608665802337,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.07256590098133993,0.0,158.8507445265226,0.15092154808632155,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.08549422993080878,0.0,158.85074750546528,0.15090960620796331,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.10072586783345468,0.0,158.85075094336156,0.1509394490914092,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.11867117183245679,0.0,158.85075490063022,0.15094621517835558,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.1398136082319369,0.0,158.85075945851833,0.15102593203166526,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.16472277761301385,0.0,158.85076463563996,0.15092450594228435,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.19406976050238597,0.0,158.850770552352,0.1509181829125941,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.228645197022697,0.0,158.85077728624668,0.1508503079044372,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.2693805876104287,0.0,158.85078486251336,0.15087541138584756,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.31737338866618076,0.0,158.85079340021596,0.15099097922399654,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.37391657924186356,0.0,158.85080295311593,0.15092987784842557,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.4405334953240058,0.0,158.8508136084387,0.15093331863086,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.51901887018723,0.0,158.85082543678018,0.15091813453183908,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.6114871864903332,0.0,158.8508384933156,0.15088773591582885,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.7204296427738311,0.0,158.8508528214931,0.1509481580164799,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,0.8487812690993072,0.0,158.8508684803901,0.15092801742965561,success,
125.2,45.0,0.0,246.22,7.278953843983146e-05,1.0,0.0,158.85088551245036,0.15085951932488878,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.008602327382082586,0.0,158.85051980842485,0.1509075490978674,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.010135288275281653,0.0,158.85052041036028,0.15100788774040758,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.011941427460319782,0.0,158.8505210926801,0.15088102201615478,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.014069426139348423,0.0,158.8505219213743,0.15083301294726303,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.016576640652748217,0.0,158.85052285984443,0.1509949690754339,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.019530648415136465,0.0,158.8505239645781,0.15094753717476855,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.023011069341871332,0.0,158.85052526864948,0.15094151945015263,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.02711171185929676,0.0,158.85052680602976,0.15088793414473173,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.03194310134053753,0.0,158.85052859266875,0.15090951657720697,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.03763545911624034,0.0,158.85053068371002,0.150962796623813,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.04434221235408576,0.0,158.85053311879437,0.1509398214882299,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.052244129409500795,0.0,158.85053596322598,0.15088609899859956,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.06155419210844067,0.0,158.8505392583955,0.15093790890488193,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.07252333628577584,0.0,158.85054312025667,0.15081910697856238,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.08544721530507268,0.0,158.85054751461058,0.1509254932902325,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.10067416885816166,0.0,158.85055262928938,0.1509345647771072,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.11861461182901718,0.0,158.85055851752423,0.15092328243490039,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.13975209628172475,0.0,158.85056527262535,0.15092278715526894,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.16465634472833643,0.0,158.85057299681,0.15092698786819023,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.1939986059646829,0.0,158.85058180093705,0.15089407581088768,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.22856974736281432,0.0,158.8505917840452,0.1509363610024505,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.26930157126495907,0.0,158.8506030869998,0.15100475334540592,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.3172919300236955,0.0,158.8506157692297,0.1509789726951064,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.3738343166186389,0.0,158.85062999874873,0.1509513823565895,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.44045272841098737,0.0,158.85064585297877,0.15094019875987577,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.5189427437251233,0.0,158.8506634447811,0.15093845997857586,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.6114199184019431,0.0,158.8506828621947,0.1509781906965442,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.7203768067651285,0.0,158.85070418695986,0.15092539281981085,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,0.8487501438969707,0.0,158.85072748512243,0.1509546151989242,success,
125.2,45.0,0.0,246.22,0.00010826367338740541,1.0,0.0,158.85075280156568,0.1509506695287179,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.008588722469022148,0.0,158.85020880405725,0.15094419726012157,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.010119811239310054,0.0,158.8502096775268,0.15091613894095396,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.011923843142986763,0.0,158.85021070193037,0.15092953239504667,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.014049475028374713,0.0,158.85021190674905,0.15094022310030747,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.016554037671069343,0.0,158.85021331885983,0.15094229908062137,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.01950508205194371,0.0,158.8502149899605,0.15099209335273728,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.022982201286031054,0.0,158.8502169240918,0.150953789516991,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.027079177341836083,0.0,158.85021921372586,0.15101738398075007,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.03190651045060288,0.0,158.850221859568,0.15094143578734706,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.037594399426663094,0.0,158.8502249698353,0.150958716076995,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.04429625328158633,0.0,158.85022859415253,0.15096733901473708,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.052192828844469435,0.0,158.8502328144932,0.15093632308828378,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.06149710598481857,0.0,158.85023772708348,0.15098367503066398,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.07246003192848118,0.0,158.85024341284958,0.15094423596920475,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.08537728959754069,0.0,158.85025000635892,0.15096939944843143,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.10059727252420939,0.0,158.85025760691468,0.15094527628669852,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.11853048143146437,0.0,158.85026636458008,0.15092751898015372,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.13966059591718674,0.0,158.85027641016526,0.15093119536460683,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.1645575198580609,0.0,158.8502879011084,0.15094309918835488,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.19389275238301995,0.0,158.85030099474764,0.15090666360289737,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.22845749898935133,0.0,158.85031585145703,0.1509527367985193,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.26918401127942426,0.0,158.85033264664227,0.1509798384853431,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.31717073087567427,0.0,158.85035154585512,0.15098889977864882,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.37371191567460993,0.0,158.85037326073757,0.15046373145228775,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.4403325474945272,0.0,158.8503962947964,0.15096445240361475,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.5188294626169802,0.0,158.850422459396,0.1509457958247848,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.6113198145607668,0.0,158.85045135591432,0.15092292310853858,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.720298176186071,0.0,158.85048308644193,0.15094614021450492,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,0.8487038212392303,0.0,158.85051775192085,0.15092568114817972,success,
125.2,45.0,0.0,246.22,0.00016102620275609394,1.0,0.0,158.8505554409133,0.15085947753401582,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.008568507089286265,0.0,158.8497461009094,0.1509336341152193,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.010096812532449114,0.0,158.84974739714818,0.1509564654626032,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.011897711264415061,0.0,158.84974892036158,0.15093180427279165,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.014019823867825432,0.0,158.84975074964078,0.15080839621424677,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.016520443042917558,0.0,158.8497528762782,0.15077767388104146,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.01946708039325858,0.0,158.8497552849277,0.15088748778349442,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.022939289100969894,0.0,158.84975816754704,0.15093352542528474,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.027030811699945614,0.0,158.849761563014,0.150862561052619,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.03185211093254953,0.0,158.84976550098506,0.15094529271218973,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.03753335201774505,0.0,158.84977012686716,0.1508994695182014,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.04422791684579906,0.0,158.84977551101974,0.15090797544711454,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.05211654497562871,0.0,158.84978181380325,0.15083157921232443,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.06141221323325158,0.0,158.84978908601892,0.15091856740090212,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.07236588565051674,0.0,158.84979755123703,0.15095318056931636,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.08527328898070383,0.0,158.84980734706863,0.1509364896064477,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.10048289671605366,0.0,158.84981870860318,0.15106402667963145,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.11840533715937565,0.0,158.84983168683658,0.15097191766578266,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.13952447954842395,0.0,158.84984662485545,0.1509439203414503,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.16441049753572798,0.0,158.84986371913138,0.15093910168892466,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.19373526271111577,0.0,158.84988319485285,0.15091135530112013,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.22829048376055605,0.0,158.84990529902524,0.15092314475743884,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.2690090809815103,0.0,158.849930283937,0.15096511865060255,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.316990373222995,0.0,158.8499584110725,0.15101297183095272,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.3735297572462252,0.0,158.84998988931585,0.15090876990468471,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.44015368078787614,0.0,158.850024993274,0.15095511602511713,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.5186608535271483,0.0,158.85006394335488,0.15093248556189082,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.6111708085684597,0.0,158.85010693821744,0.15093081069133982,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.7201811255004869,0.0,158.85015416183526,0.15096968946764003,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,0.8486348599371148,0.0,158.8502057522824,0.15095102998919602,success,
125.2,45.0,0.0,246.22,0.0002395026619987486,1.0,0.0,158.8502618325964,0.15087713259246677,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.008538483760963618,0.0,158.84905762613465,0.15087466901297175,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.010062652028488136,0.0,158.84905955547725,0.1508742283644082,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.011858893063586387,0.0,158.8490618130625,0.15089834084639722,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.013975773413950272,0.0,158.84906446915943,0.15095075259662424,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.01647052903426803,0.0,158.84906759010906,0.15091287281829507,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.01941061282503927,0.0,158.84907124949655,0.15092961692321652,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.02287551841593431,0.0,158.84907554098626,0.15091374104486402,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.026958929504931346,0.0,158.8490805610081,0.1509418517532726,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.03177125286680299,0.0,158.8490864431732,0.15089362731173922,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.03744260351812911,0.0,158.84909332209227,0.15084965148086021,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.04412632275136613,0.0,158.84910131760674,0.15095341661251777,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.052003124158152114,0.0,158.8491106457386,0.15094556407777512,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.06128597974152422,0.0,158.84912149386034,0.15092213334332716,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.0722258782271589,0.0,158.84913408138655,0.1509516833876039,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.08511861126615713,0.0,158.84914864872962,0.15092683676669333,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.10031277101390501,0.0,158.8491654720086,0.15094737705544883,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.11821917532257731,0.0,158.8491848401365,0.1509440708542933,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.13932197538450014,0.0,158.84920707075702,0.15093144008962722,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.1641917461534877,0.0,158.8492325008223,0.15089724757079934,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.19350091348138154,0.0,158.849261472024,0.15094292516834587,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.2280419350868435,0.0,158.84929445282845,0.15112005096347464,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.26874872693123386,0.0,158.84933155785586,0.15084960488279592,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.3167219143253352,0.0,158.84937340352207,0.15102764528788867,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.37325859050328664,0.0,158.8494202486146,0.15091304503533065,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.439887387272449,0.0,158.8494725151432,0.15085669348554545,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.5184098059751896,0.0,158.8495304769132,0.15094186734835624,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.6109489262641244,0.0,158.8495945641777,0.1507537508187648,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.7200068096727902,0.0,158.8496647759315,0.1509648432110003,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,0.8485321500525421,0.0,158.84974158099297,0.15091322822557465,success,
125.2,45.0,0.0,246.22,0.0003562247890262444,1.0,0.0,158.84982506301972,0.15090067352606368,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.008493925969076489,0.0,158.8480329822951,0.150951464651392,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.010011946590789533,0.0,158.84803584028924,0.15092557619026759,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.011801265386790362,0.0,158.84803920596033,0.15086855588311077,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.013910368325134414,0.0,158.84804314218198,0.15090563869045956,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.01639640670715646,0.0,158.84804777610367,0.15091988742967205,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.01932674582172774,0.0,158.84805320980956,0.15096509565030602,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.022780790372480854,0.0,158.84805957908668,0.15092888300544524,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.026852136142416716,0.0,158.84806704126584,0.15095695360169528,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.03165110620050714,0.0,158.84807585841725,0.15073736273459248,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.037307740375012825,0.0,158.84808596576391,0.15092491328120186,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.043975319000606077,0.0,158.84809786774787,0.15089394198791692,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.05183451642384278,0.0,158.84811173304297,0.15091604588830984,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.06109829681637097,0.0,158.84812785522124,0.15092102078743047,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.0720176849599057,0.0,158.84814656709278,0.15089667142738217,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.08488856837650043,0.0,158.8481682286647,0.15093460488989086,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.10005971512446721,0.0,158.84819324519432,0.1509303156933654,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.11794222452173106,0.0,158.84822207040713,0.15085029648039935,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.13902066688707743,0.0,158.848255122546,0.15093877503525516,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.16386621415782066,0.0,158.8482929538429,0.15090533104423373,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.1931521171900863,0.0,158.84833606828334,0.15091435617034213,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.2276719491370046,0.0,158.84838502095627,0.15097000280063894,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.26836110925375484,0.0,158.84844040186954,0.15079700097516022,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.3163221698276414,0.0,158.8485026392691,0.1508738578419894,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.37285475307025046,0.0,158.84857240964394,0.1509399737999026,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.4394907475591339,0.0,158.84865021113464,0.15092791441949277,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.5180358185046232,0.0,158.8487365756663,0.15081149875894365,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.6106183366639515,0.0,158.84883200192377,0.15117189867441874,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.7197470517512546,0.0,158.84893653738354,0.15092617863283275,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,0.8483790731455221,0.0,158.84905093556304,0.15093600464867632,success,
125.2,45.0,0.0,246.22,0.0005298316906283713,1.0,0.0,158.84917527436704,0.15093240859682458,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.00842786846539895,0.0,158.84650761468203,0.15086324269758222,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.00993675822774358,0.0,158.84651183847384,0.15091272570084382,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.01171579320227984,0.0,158.84651681457348,0.15091829397893225,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.013813339040025657,0.0,158.84652268216973,0.15100911342334455,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.016286420572664818,0.0,158.84652952968372,0.150902505379272,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.019202272115462896,0.0,158.8465375862177,0.1509166103062992,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.02264016532983048,0.0,158.8465470363226,0.15092044261144602,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.02669356433863358,0.0,158.84655810364134,0.15096436616294084,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.031472666684192685,0.0,158.84657107241557,0.15085786463554732,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.03710739920860626,0.0,158.8465862053168,0.1509715477238041,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.04375095030375862,0.0,158.84660387939041,0.15088080795693826,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.051583934560361484,0.0,158.8466244706288,0.1509019642505877,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.06081930303806589,0.0,158.84664844274022,0.15100712369513425,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.07170813264947215,0.0,158.8466762408057,0.15098765109396078,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.08454645205085556,0.0,158.8467084385576,0.15095830057734344,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.09968328961136655,0.0,158.8467460369243,0.15131865690087773,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.11753016225644232,0.0,158.84678848196842,0.15091741108993742,success,
125.2,45.0,0.0,246.22,0.0007880462815669912,0.13857226315342797,0.0,158.84683767762291,0.15093272262835383,success,
