m1,m2,th,v0,lHS,lS,mu3,Tc,xic,Tc_Test,xic_Test,Tn,status,error_msg
125.2,60.0,0.0,246.22,0.146779926762207,0.0154141739606049,0.0,138.2942535249106,1.079073389572411,,,,error,KeyError: np.float64(147.32169230408672)
125.2,60.0,0.0,246.22,0.146779926762207,0.0245054368984528,0.0,140.30009260020688,1.0203006470291813,140.30009260020688,1.0203006470291813,137.32070380944444,Nucleation_FOPT,
125.2,60.0,0.0,246.22,0.2371373705661655,0.0350629688358235,0.0,77.32814407112085,3.0269294106840383,,,,Trapped_FOPT,
125.2,60.0,0.0,246.22,0.2371373705661655,0.0453715276569952,0.0,95.48150415137259,2.310737960901517,,,,Trapped_FOPT,
125.2,60.0,0.0,246.22,0.2371373705661655,0.058710816290783,0.0,107.28832132711828,1.9365574379758355,107.28832132711828,1.9365574379758355,78.53768996007241,Nucleation_FOPT,
125.2,60.0,0.0,246.22,0.2371373705661655,0.075971873276756,0.0,,,,,,no_transition,
125.2,60.0,0.0,246.22,0.2371373705661655,0.098307703653672,0.0,122.33551277565785,1.510373367787801,122.33551277565785,1.510373367787801,117.16360298946414,Nucleation_FOPT,
125.2,60.0,0.0,246.22,0.2371373705661655,0.1272102974537956,0.0,127.39404983901653,1.3719515296421732,127.39404983901653,1.3719515296421732,126.38221232461014,Nucleation_FOPT,
125.2,32.5,0.0,246.22,0.1,0.0214503601702362,0.0,112.2730408448283,1.798286080854294,112.2730408448283,1.798286080854294,109.53255042551359,Nucleation_FOPT,
125.2,46.25,0.0,246.22,0.1,0.0060150861291252,0.0,123.53347376691481,1.4891089851278363,123.53347376691481,1.4891089851278363,84.63046373674288,Nucleation_FOPT,
125.2,30.0,0.0,246.22,0.1,0.0242294290686417,0.0,111.75716042890829,1.0179696748617562,111.75716042890829,1.0179696748617562,111.4265287886904,Nucleation_FOPT,
125.2,40.0,0.0,246.22,0.1,0.0128134852228104,0.0,116.92652111196658,1.6687255124902975,,,,Trapped_FOPT,
125.2,50.0,0.0,246.22,0.1,0.0026240464355978,0.0,131.1323148928907,1.284026220982177,,,,Trapped_FOPT,
125.2,10.0,0.0,246.22,0.0059948425031894,4.863270918156887e-05,0.0,120.1259830344446,1.5891519114190056,,,,Trapped_FOPT,
125.2,20.0,0.0,246.22,0.0774263682681127,0.0136462057108806,0.0,95.11945408211227,1.215329437178718,95.11945408211227,1.215329437178718,94.74466883154633,Nucleation_FOPT,
125.2,30.0,0.0,246.22,0.0774263682681127,0.0080511025588707,0.0,98.70267027199486,2.209642393886201,98.70267027199486,2.209642393886201,73.33626464412023,Nucleation_FOPT,
125.2,30.0,0.0,246.22,0.0774263682681127,0.0147103646714549,0.0,119.188502834811,1.011143961722971,119.188502834811,1.011143961722971,118.81816455626233,Nucleation_FOPT,
125.2,30.0,0.0,246.22,0.2782559402207126,0.1512903091843526,0.0,74.11844113294474,3.1771785062951112,74.11844113294474,3.1771785062951112,69.15796814250872,Nucleation_FOPT,
125.2,40.0,0.0,246.22,0.0774263682681127,0.0024851337664442,0.0,108.12249575728899,1.920391035091599,,,,Trapped_FOPT,
125.2,40.0,0.0,246.22,0.0774263682681127,0.0052593375963717,0.0,127.07732682332148,1.3953942702418554,127.07732682332148,1.3953942702418554,108.38688428826667,Nucleation_FOPT,
125.2,40.0,0.0,246.22,0.0774263682681127,0.011130439868509,0.0,135.56497719198802,1.1639699081522088,135.56497719198802,1.1639699081522088,133.73652457966026,Nucleation_FOPT,
125.2,40.0,0.0,246.22,0.2782559402207126,0.1272115921273534,0.0,76.31649258071694,3.07140647374248,,,,error,ValueError: The function value at x=1.35363262548113e+308 is NaN; solver cannot continue.
125.2,40.0,0.0,246.22,0.2782559402207126,0.1646117576302412,0.0,94.60012769703964,2.3362059205568255,,,,error,ValueError: The function value at x=1.4542100262772354e+308 is NaN; solver cannot continue.
125.2,50.0,0.0,246.22,0.2782559402207126,0.0989713043495103,0.0,79.3353357493246,2.9335191146447817,79.3353357493246,2.9335191146447817,10.359194030170263,Nucleation_FOPT,
